Title,prediction
Meatballs Part II (1984),0.028651204106084953
Urban Legends: Final Cut (2000),0.028647465663874244
Homeward Bound II: Lost in San Francisco (1996),0.02864393410506058
"Fast, Cheap & Out of Control (1997)",0.028642417693693696
"Soldier's Daughter Never Cries, A (1998)",0.028642417693693696
Flipper (1996),0.028634497097473517
Baraka (1992),0.028634497097473517
Twilight (1998),0.028634192317399224
Celtic Pride (1996),0.028634192317399224
Infinity (1996),0.028634192317399224
"Simple Twist of Fate, A (1994)",0.028634192317399224
"Whole Wide World, The (1996)",0.028634192317399224
Joe Gould's Secret (2000),0.028634192317399224
Children of the Revolution (1996),0.028634024209819545
"Twelve Chairs, The (1970)",0.028633799487572574
Go West (1925),0.028633799487572574
Penny Serenade (1941),0.028633799487572574
National Lampoon's Senior Trip (1995),0.019952702675675733
"Big Green, The (1995)",0.019628063941897096
Grateful Dead (1995),0.019501604276572895
"Year My Voice Broke, The (1987)",0.019501604276572895
"Life of �mile Zola, The (1937)",0.019501604276572895
Twin Dragons (Shuang long hui) (1992),0.019392204136282457
"Devil's Brigade, The (1968)",0.019392204136282457
Where the Buffalo Roam (1980),0.019392204136282457
My Tutor (1983),0.019392204136282457
No Escape (1994),0.019392204136282457
Baby Geniuses (1999),0.01937798603827802
Aces: Iron Eagle III (1992),0.019377648835416546
"Grandview, U.S.A. (1984)",0.019281678421913976
That's Life! (1986),0.019281678421913976
"Suburbans, The (1999)",0.019281678421913976
Country Life (1994),0.019281678421913976
"Naked Man, The (1998)",0.019281678421913976
Beautiful (2000),0.019276372823696302
Party Girl (1995),0.019227741813722596
Dog Park (1998),0.019227741813722596
Quest for Camelot (1998),0.019227741813722596
"Rich Man's Wife, The (1996)",0.019227741813722596
Turbo: A Power Rangers Movie (1997),0.019227741813722596
Tarzan and the Lost City (1998),0.019227741813722596
"Governess, The (1998)",0.019205077504482974
"Crow: Salvation, The (2000)",0.019205077504482974
"Crew, The (2000)",0.019196374907532242
Body Shots (1999),0.01918927961552614
"Brandon Teena Story, The (1998)",0.019186927175627234
Liberty Heights (1999),0.019186087375347972
SubUrbia (1997),0.019186087375347972
My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0.019186087375347972
Never Talk to Strangers (1995),0.019181626371173488
"Loss of Sexual Innocence, The (1999)",0.019181626371173488
"Mod Squad, The (1999)",0.019181626371173488
Problem Child 2 (1991),0.019172686780192457
Trial and Error (1997),0.019172686780192457
Poetic Justice (1993),0.019172686780192457
Trick or Treat (1986),0.01917092965301452
Bait (2000),0.019165563072314054
Gone Fishin' (1997),0.019164398269393625
Shooting Fish (1997),0.01916411977514948
Besieged (L' Assedio) (1998),0.019159032451594414
Heavyweights (1994),0.019158872479484064
Hideaway (1995),0.019147677816760217
"Amityville Curse, The (1990)",0.019146199683214984
Prom Night IV: Deliver Us From Evil (1992),0.019146199683214984
Two Moon Juction (1988),0.019133489825331453
Body Parts (1991),0.019133489825331453
Assassination (1987),0.019133489825331453
Street Fighter (1994),0.019133489825331453
"Five Senses, The (1999)",0.01913331661699759
Crash (1996),0.01913306964436999
Meatballs 4 (1992),0.019130361777133724
"Thousand Acres, A (1997)",0.01912790813465894
Dunston Checks In (1996),0.01912790813465894
Home Fries (1998),0.01912790813465894
Eye for an Eye (1996),0.01912790813465894
It Takes Two (1995),0.01912790813465894
Free Willy 3: The Rescue (1997),0.01912790813465894
"Pyromaniac's Love Story, A (1995)",0.01912790813465894
Grace of My Heart (1996),0.01912790813465894
"Portrait of a Lady, The (1996)",0.01912790813465894
"Adventures of Elmo in Grouchland, The (1999)",0.01912790813465894
Isn't She Great? (2000),0.01912790813465894
Exorcist II: The Heretic (1977),0.01912747976937345
Red Corner (1997),0.019127233728936
Castle Freak (1995),0.019127233728936
Experience Preferred... But Not Essential (1982),0.019124441994765012
Safe (1995),0.019124441994765012
Carnosaur 3: Primal Species (1996),0.01912435172117572
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",0.01912435172117572
Carnosaur 2 (1995),0.01912435172117572
Curse of the Puppet Master (1998),0.019121469713415447
Slaughterhouse 2 (1988),0.019121469713415447
Slaughterhouse (1987),0.019121469713415447
Parasite (1982),0.019121469713415447
"NeverEnding Story III, The (1994)",0.019112202049597998
Puppet Master 5: The Final Chapter (1994),0.019107413846933628
"Pest, The (1997)",0.019106310529297635
Beat the Devil (1954),0.019105209205090994
Blue Chips (1994),0.01910155011148443
"Simple Wish, A (1997)",0.019095956070040387
Adrenalin: Fear the Rush (1996),0.01909335798045181
Kazaam (1996),0.0190928104008447
"Doom Generation, The (1995)",0.019090914273864543
Woman on Top (2000),0.01908966473164901
"Stupids, The (1996)",0.019089461544932816
Houseguest (1994),0.019089461544932816
Night Falls on Manhattan (1997),0.019089461544932816
"Smile Like Yours, A (1997)",0.019089461544932816
Meet the Deedles (1998),0.019088945448327427
That Darn Cat! (1997),0.019088945448327427
"Celebration, The (Festen) (1998)",0.009750802138286448
"Blue Angel, The (Blaue Engel, Der) (1930)",0.009750802138286448
Catfish in Black Bean Sauce (2000),0.009703666999883655
Digimon: The Movie (2000),0.00968094932846126
Haunted Honeymoon (1986),0.00961070136838516
"Muse, The (1999)",0.009598187453766121
Gang Related (1997),0.00959463980776307
Fear of a Black Hat (1993),0.009593043687673986
In Too Deep (1999),0.009590813185586744
Turbulence (1997),0.009590813185586744
In God's Hands (1998),0.009590813185586744
"Player's Club, The (1998)",0.009590813185586744
"Goodbye, Lover (1999)",0.009590813185586744
"Babysitter, The (1995)",0.009590813185586744
Strangeland (1998),0.009590813185586744
Playing God (1997),0.009590813185586744
Up at the Villa (2000),0.00958205988757474
Mad Dog Time (1996),0.009579516225797207
Private School (1983),0.009566744912665726
Repossessed (1990),0.009566744912665726
"Tie That Binds, The (1995)",0.00956395406732947
"In Crowd, The (2000)",0.00956395406732947
Chill Factor (1999),0.00956395406732947
Jawbreaker (1999),0.00956395406732947
American Buffalo (1996),0.00956395406732947
She's So Lovely (1997),0.00956395406732947
"Thin Line Between Love and Hate, A (1996)",0.009563616864468
Hush (1998),0.009563616864468
Bonfire of the Vanities (1990),0.009563616864468
White Sands (1992),0.009563616864468
"Adventures of Pinocchio, The (1996)",0.009563616864468
Get Carter (2000),0.009562220997382506
Rosie (1998),0.009562220997382506
Amityville 1992: It's About Time (1992),0.009560734856707723
"Giant Gila Monster, The (1959)",0.009560734856707723
"Machine, The (1994)",0.009560734856707723
Prom Night III: The Last Kiss (1989),0.009560734856707723
"Slumber Party Massacre III, The (1990)",0.009560734856707723
Glen or Glenda (1953),0.009560734856707723
Amityville: A New Generation (1993),0.009560734856707723
It Came from Hollywood (1982),0.009560734856707723
Bad Taste (1987),0.009560734856707723
Blood Beach (1981),0.009560734856707723
Amityville: Dollhouse (1996),0.009560734856707723
"Quest, The (1996)",0.009546678990225904
Warriors of Virtue (1997),0.009546678990225904
3 Ninjas: High Noon On Mega Mountain (1998),0.009545457136932271
Ed (1996),0.009544730772466408
Man of the House (1995),0.009544730772466408
Molly (1999),0.009544730772466408
Mr. Wrong (1996),0.009544730772466408
