Title,similarity
"Patriot, The (2000)",0.9996801035745406
Animal House (1978),0.9996800511752612
"Quest, The (1996)",0.9996796817056292
Foxfire (1996),0.9996795274039162
Payback (1999),0.9996794803704948
Booty Call (1997),0.999678965577107
Night on Earth (1991),0.9996788708437104
Once Upon a Time in the West (1969),0.9996788180514011
"Replacement Killers, The (1998)",0.9996788137017264
Feeling Minnesota (1996),0.9996787253756109
"Family Thing, A (1996)",0.9996784702872684
Fletch (1985),0.9996783014021081
Get on the Bus (1996),0.9996782582201786
Celtic Pride (1996),0.9996782438272838
Gods and Monsters (1998),0.9996779915993134
"Man in the Iron Mask, The (1998)",0.9996779279590969
Eddie (1996),0.9996778335900651
Pushing Hands (1992),0.9996778027342315
Boys Don't Cry (1999),0.999677789184238
Flight of the Navigator (1986),0.9996775394355821
Entrapment (1999),0.9996775047591935
Murder at 1600 (1997),0.9996770405471935
Waking Ned Devine (1998),0.9996768106319002
Time Bandits (1981),0.9996767142076347
"Man Who Knew Too Little, The (1997)",0.9996765215087183
Vegas Vacation (1997),0.9996762499271529
"Three Caballeros, The (1945)",0.9996762065136374
Heavy (1995),0.999676082442629
"Waterboy, The (1998)",0.9996760218656461
Small Soldiers (1998),0.9996759015297327
Deep Blue Sea (1999),0.9996758874427295
Feast of July (1995),0.9996757579106259
Peter Pan (1953),0.999675580527281
Kazaam (1996),0.999675312006313
Broadcast News (1987),0.9996752072593512
Gumby: The Movie (1995),0.9996751803218992
"Jackal, The (1997)",0.9996751527706011
Coldblooded (1995),0.9996751522238859
"Inkwell, The (1994)",0.999675081849436
Snake Eyes (1998),0.9996750649339073
Crocodile Dundee (1986),0.9996750159652772
Bloodsport 2 (1995),0.9996747827348009
Three Amigos! (1986),0.9996747366144245
Seven Years in Tibet (1997),0.9996747049287559
Superman II (1980),0.9996746214706311
Giant (1956),0.999674086652223
Angela (1995),0.9996739573978709
Run Lola Run (Lola rennt) (1998),0.9996739373134045
"Favor, The (1994)",0.9996737175254558
"Blue Angel, The (Blaue Engel, Der) (1930)",0.9996736096962917
Adventures in Babysitting (1987),0.9996735687203832
Magnolia (1999),0.999673536856926
Speed 2: Cruise Control (1997),0.9996734504327716
Flubber (1997),0.9996732957085532
Bowfinger (1999),0.9996732561088405
"Great Race, The (1965)",0.9996730863784992
Diva (1981),0.9996730550669215
Manon of the Spring (Manon des sources) (1986),0.999672949591138
"Adventures of Pinocchio, The (1996)",0.9996729347585035
"Gay Divorcee, The (1934)",0.9996727207485196
My Favorite Season (1993),0.9996726903134532
First Kid (1996),0.9996725249913992
"Thomas Crown Affair, The (1999)",0.9996725121593996
"Devil's Own, The (1997)",0.9996723479404391
Doctor Zhivago (1965),0.9996722082989444
"Few Good Men, A (1992)",0.9996721298584901
My Own Private Idaho (1991),0.9996719867866027
"13th Warrior, The (1999)",0.9996718780175899
Before the Rain (Pred dozhdot) (1994),0.9996717713916591
Pretty in Pink (1986),0.9996717411324515
Three Kings (1999),0.9996716620781808
Gremlins 2: The New Batch (1990),0.9996715102188484
"Quiet Man, The (1952)",0.9996714689468653
Dogma (1999),0.9996712604564478
U Turn (1997),0.9996712601567821
Ordinary People (1980),0.9996712265676949
Trees Lounge (1996),0.9996711629059071
Poetic Justice (1993),0.999671084971869
"Man Who Would Be King, The (1975)",0.9996710388955938
Double Happiness (1994),0.9996710161966742
Beverly Hills Ninja (1997),0.9996707504887852
Shall We Dance? (1937),0.999670564614823
101 Dalmatians (1961),0.9996705626860101
City of Angels (1998),0.9996702746592977
Big Daddy (1999),0.9996702640496646
Hamlet (1996),0.999670145591626
"Great Dictator, The (1940)",0.9996701270449031
Mission: Impossible 2 (2000),0.9996698383696427
"Lord of the Rings, The (1978)",0.9996697764516632
Say Anything... (1989),0.9996697213435984
Koyaanisqatsi (1983),0.999669676224874
Popeye (1980),0.9996696472064658
Sixteen Candles (1984),0.9996696263732824
"Thin Blue Line, The (1988)",0.9996693179809936
"Jungle Book, The (1967)",0.9996690305309631
Chasers (1994),0.9996689996533535
"Poseidon Adventure, The (1972)",0.9996689385382019
Toys (1992),0.9996688861125824
Ferris Bueller's Day Off (1986),0.9996686598285707
"Stupids, The (1996)",0.999668616324133
Breakdown (1997),0.9996684085547413
U.S. Marshalls (1998),0.9996683960042327
M (1931),0.9996681877291583
Toy Story 2 (1999),0.9996680067739899
"Shaggy Dog, The (1959)",0.9996679396874872
Six Days Seven Nights (1998),0.9996678649667543
Midnight Cowboy (1969),0.999667846496101
"Christmas Carol, A (1938)",0.9996677322305284
Once Upon a Time in America (1984),0.9996676031315965
"Jerk, The (1979)",0.9996675627039832
"Sweet Hereafter, The (1997)",0.9996675273156754
8 1/2 (1963),0.9996673305739174
Mulan (1998),0.9996672793506858
Deconstructing Harry (1997),0.9996672473067786
"Big Chill, The (1983)",0.9996670724609121
That Darn Cat! (1965),0.9996669429494505
When We Were Kings (1996),0.9996668494934762
Office Space (1999),0.9996665116848793
Bride of Frankenstein (1935),0.9996664892981982
Princess Caraboo (1994),0.9996662754170107
Herbie Rides Again (1974),0.9996661838834243
Spaceballs (1987),0.9996661330163183
Gladiator (2000),0.9996660455313536
"Journey of August King, The (1995)",0.9996660385156783
"Peacemaker, The (1997)",0.9996659359660369
Jean de Florette (1986),0.999665855994814
Fallen (1998),0.9996655222318503
"Glimmer Man, The (1996)",0.9996653986402821
Cocoon (1985),0.9996651219636765
Robocop (1987),0.9996651005705045
"Christmas Story, A (1983)",0.9996647256471471
Little Shop of Horrors (1986),0.9996647250709455
Hope Floats (1998),0.9996646827438606
"Mirror Has Two Faces, The (1996)",0.9996646756234135
My Man Godfrey (1936),0.999664646973527
"Negotiator, The (1998)",0.9996646166787606
Jingle All the Way (1996),0.9996645345860972
Cape Fear (1962),0.9996645336070656
Doctor Dolittle (1998),0.9996643473785385
Babe: Pig in the City (1998),0.999664318599068
Lassie (1994),0.9996636547797326
Tin Men (1987),0.9996635664992546
Driving Miss Daisy (1989),0.9996634894634929
King Kong (1933),0.9996634135791803
My Life as a Dog (Mitt liv som hund) (1985),0.9996632952548542
Enemy of the State (1998),0.9996630123921485
George of the Jungle (1997),0.9996629431819869
"Ghost and Mrs. Muir, The (1947)",0.9996628796712035
"Killer, The (Die xue shuang xiong) (1989)",0.9996628429174084
Flipper (1996),0.9996624152068703
Absolute Power (1997),0.9996623566484623
House Party 3 (1994),0.9996621330559428
"Last Emperor, The (1987)",0.9996620356068362
"Thing, The (1982)",0.9996619893005976
Basquiat (1996),0.9996615054565501
"Player, The (1992)",0.999661081399584
Breaking the Waves (1996),0.9996610757155968
Star Trek: Insurrection (1998),0.9996609127270404
Jackie Chan's First Strike (1996),0.9996608745589255
Bambi (1942),0.9996604820086945
"Spanish Prisoner, The (1997)",0.9996604077336966
S.F.W. (1994),0.9996602552433249
Widows' Peak (1994),0.9996601662346241
Ronin (1998),0.9996598210814518
"Untouchables, The (1987)",0.9996596887274626
Bulletproof (1996),0.9996594705048987
Labyrinth (1986),0.9996594654383629
Looking for Richard (1996),0.9996592590170185
M. Butterfly (1993),0.9996591664325233
Twelfth Night (1996),0.9996589221014498
You So Crazy (1994),0.9996589092469746
Mr. Wonderful (1993),0.9996587162887357
Fled (1996),0.9996584860242216
Superman (1978),0.9996583943351706
"Addams Family, The (1991)",0.9996581598890246
Plan 9 from Outer Space (1958),0.9996581162381902
Gordy (1995),0.9996577754412285
"Fog, The (1980)",0.9996576853937609
Mystery Men (1999),0.9996576851136652
Nina Takes a Lover (1994),0.9996575063706167
"Dark Crystal, The (1982)",0.9996574672617677
L.A. Story (1991),0.9996574094649311
"Joy Luck Club, The (1993)",0.9996572834571994
"Good Man in Africa, A (1994)",0.999657171822764
Galaxy Quest (1999),0.99965715335998
Life Is Beautiful (La Vita � bella) (1997),0.9996570466781827
Wild Wild West (1999),0.9996566376852708
"World of Apu, The (Apur Sansar) (1959)",0.9996565840371737
You've Got Mail (1998),0.9996564182958514
Buffalo 66 (1998),0.9996563836135213
Crash (1996),0.9996563217732013
Gaslight (1944),0.999656223460861
Guilty as Sin (1993),0.9996557560136188
"French Connection, The (1971)",0.9996557391343756
Elizabeth (1998),0.9996553703347303
Michael Collins (1996),0.9996551722237691
Bread and Chocolate (Pane e cioccolata) (1973),0.9996549761680581
Cop Land (1997),0.9996548896742337
Fear and Loathing in Las Vegas (1998),0.9996548487808392
Madonna: Truth or Dare (1991),0.9996548178689244
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0.99965450500403
Desperately Seeking Susan (1985),0.9996541776193937
Dangerous Liaisons (1988),0.9996539441773296
In the Company of Men (1997),0.9996536842835186
Big (1988),0.9996536722279507
"Gods Must Be Crazy, The (1980)",0.9996534038489222
My Cousin Vinny (1992),0.9996533550999281
"Talented Mr. Ripley, The (1999)",0.9996532207775904
"Rocketeer, The (1991)",0.9996531696059215
Mimic (1997),0.9996529328113943
Lady and the Tramp (1955),0.999652016218342
"NeverEnding Story, The (1984)",0.9996512304089848
Terms of Endearment (1983),0.9996504057042618
Stealing Beauty (1996),0.9996501160624911
Halloween (1978),0.9996499690970355
"Spitfire Grill, The (1996)",0.999649782370106
In & Out (1997),0.999649770988587
Willow (1988),0.99964950101397
Wings of Desire (Der Himmel �ber Berlin) (1987),0.9996493248068332
Candyman (1992),0.9996491263693602
Waiting for Guffman (1996),0.9996488414375145
Godzilla (1998),0.9996484258281334
"Endless Summer 2, The (1994)",0.9996481605482036
Pollyanna (1960),0.9996481589532199
Blue Velvet (1986),0.9996480301400882
"Bye Bye, Love (1995)",0.9996478851903177
Rosemary's Baby (1968),0.9996478762846243
Spellbound (1945),0.9996475200486054
Up in Smoke (1978),0.9996472567316909
Romancing the Stone (1984),0.9996468520604134
Ran (1985),0.999646656943193
D3: The Mighty Ducks (1996),0.999646402793642
Pump Up the Volume (1990),0.9996463213199007
Roger & Me (1989),0.9996462192485669
Jaws 2 (1978),0.999646054819836
"Fly, The (1986)",0.9996460361644236
Poltergeist (1982),0.9996458857719447
Henry V (1989),0.9996455801606975
Dear Diary (Caro Diario) (1994),0.9996450052201576
Benny & Joon (1993),0.9996448231204281
Homeward Bound II: Lost in San Francisco (1996),0.9996446489028913
Arachnophobia (1990),0.9996446114250237
Gremlins (1984),0.999644379022575
Chariots of Fire (1981),0.9996437470112841
"Howling, The (1980)",0.9996437023652829
"Pallbearer, The (1996)",0.9996436510569553
Dante's Peak (1997),0.9996436410258511
"Mummy, The (1999)",0.9996433637720978
Grease 2 (1982),0.9996433244781762
Andre (1994),0.9996431440391536
Sphere (1998),0.9996428781788725
Rosencrantz and Guildenstern Are Dead (1990),0.9996427673103085
"Unbearable Lightness of Being, The (1988)",0.9996427217354585
Somewhere in Time (1980),0.9996427027716327
Out of Africa (1985),0.9996425997792171
Mr. Jones (1993),0.9996425487824092
"Treasure of the Sierra Madre, The (1948)",0.9996421668479244
"Third Man, The (1949)",0.9996417078108161
East of Eden (1955),0.9996416040107875
"Enfer, L' (1994)",0.9996414731433121
"Sum of Us, The (1994)",0.999641468730528
To Be or Not to Be (1942),0.999641280435285
"Great White Hype, The (1996)",0.9996408428964471
"Grand Day Out, A (1992)",0.9996404884948743
Miller's Crossing (1990),0.999640247563283
Pleasantville (1998),0.9996397251749874
Alphaville (1965),0.9996393590023956
"39 Steps, The (1935)",0.999639102752969
"Apple Dumpling Gang, The (1975)",0.9996388779905997
Jane Eyre (1996),0.9996386411790888
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.9996382343967579
Election (1999),0.999638118000628
Planet of the Apes (1968),0.9996380853673071
Being Human (1993),0.9996380215129804
High Noon (1952),0.9996379821647965
Anaconda (1997),0.9996374730447805
Scream 2 (1997),0.9996373675866151
"Thin Man, The (1934)",0.9996371810704783
West Side Story (1961),0.9996369337508962
"Big Sleep, The (1946)",0.9996367429770422
Dial M for Murder (1954),0.9996366468647536
Freeway (1996),0.9996364835591235
Pi (1998),0.9996362458955456
Jackie Brown (1997),0.999636047387568
Cyrano de Bergerac (1990),0.9996359092107158
Getting Even with Dad (1994),0.9996353969015163
"Ice Storm, The (1997)",0.9996346400378734
Laura (1944),0.9996346127299471
Who Framed Roger Rabbit? (1988),0.9996341173431753
Top Hat (1935),0.9996330067999171
Out of Sight (1998),0.9996327790519433
Swiss Family Robinson (1960),0.9996321566465693
Everyone Says I Love You (1996),0.9996318062320418
I'll Do Anything (1994),0.9996317986672442
Fight Club (1999),0.9996317809730708
Tom & Viv (1994),0.9996314409440521
Lethal Weapon 3 (1992),0.9996313086916754
I Shot Andy Warhol (1996),0.9996313049232176
Splash (1984),0.9996305043488469
Blade (1998),0.9996303137584407
"Great Escape, The (1963)",0.9996294152368467
Aladdin and the King of Thieves (1996),0.9996290600078348
Shopping (1994),0.9996290287161131
Total Recall (1990),0.9996289049271895
"Sixth Sense, The (1999)",0.9996287680965815
"Godfather: Part III, The (1990)",0.9996287063339658
Forbidden Planet (1956),0.999627757891351
"X-Files: Fight the Future, The (1998)",0.9996269168184101
Repo Man (1984),0.9996266360011818
Wild Things (1998),0.999626497392024
Lethal Weapon 2 (1989),0.9996264224917337
"Walking Dead, The (1995)",0.9996263948224028
"Thin Red Line, The (1998)",0.9996263827658353
"Mask of Zorro, The (1998)",0.9996263473318346
"Simple Twist of Fate, A (1994)",0.9996260737906065
Evita (1996),0.9996255802676368
Airplane! (1980),0.9996255708482242
"Honey, I Shrunk the Kids (1989)",0.9996253881746581
"Goonies, The (1985)",0.9996250711046639
Stripes (1981),0.9996250638115762
Girl 6 (1996),0.9996248309338792
"Cook the Thief His Wife & Her Lover, The (1989)",0.9996245691665046
Bulworth (1998),0.9996241188975373
Lethal Weapon 4 (1998),0.999623770388497
Cat on a Hot Tin Roof (1958),0.9996236892822242
"Affair to Remember, An (1957)",0.9996234579647563
"Pyromaniac's Love Story, A (1995)",0.9996222089076241
Cronos (1992),0.999622026330893
Young Guns II (1990),0.9996219713463144
For Love or Money (1993),0.9996219481124916
Lost in Space (1998),0.9996216260424511
Clean Slate (1994),0.999621372186749
Meet Me in St. Louis (1944),0.999621048612866
Destiny Turns on the Radio (1995),0.9996206962916268
Shine (1996),0.9996201275705597
Donnie Brasco (1997),0.9996198733935959
"Apostle, The (1997)",0.9996197185752744
"Love Bug, The (1969)",0.9996196680317583
"Blob, The (1958)",0.9996191576176151
"Sword in the Stone, The (1963)",0.9996191090887314
"Phantom, The (1996)",0.9996187570892151
Hercules (1997),0.9996187143545399
Funny Face (1957),0.9996186547111241
Tomorrow Never Dies (1997),0.9996185768256601
Rebel Without a Cause (1955),0.9996183315150319
Private Parts (1997),0.9996182018094811
American Pie (1999),0.9996181875128699
Eyes Wide Shut (1999),0.999618117954873
I Know What You Did Last Summer (1997),0.9996179926260449
In the Realm of the Senses (Ai no corrida) (1976),0.999617702790694
"Crow: City of Angels, The (1996)",0.9996175419217289
Rain Man (1988),0.9996174110335306
Radioland Murders (1994),0.9996171788948229
"Amityville Horror, The (1979)",0.9996171304008235
Bob Roberts (1992),0.9996167207230925
Event Horizon (1997),0.9996164044102271
Real Genius (1985),0.9996162447257536
Tron (1982),0.9996162235358603
Winnie the Pooh and the Blustery Day (1968),0.999616125568793
Spawn (1997),0.9996160536875672
"Secret Adventures of Tom Thumb, The (1993)",0.9996160210969512
2 Days in the Valley (1996),0.999615900465855
Midnight in the Garden of Good and Evil (1997),0.9996158689005141
Fresh (1994),0.9996151165948648
"Neon Bible, The (1995)",0.9996150129661968
Around the World in 80 Days (1956),0.9996148565749589
"Bug's Life, A (1998)",0.9996145275592674
King of the Hill (1993),0.9996139264470795
Deep Impact (1998),0.99961337627079
True Crime (1995),0.9996133608826877
"Last Supper, The (1995)",0.9996129718673767
Better Off Dead... (1985),0.9996128808004203
101 Dalmatians (1996),0.9996122998906521
Ghostbusters (1984),0.9996122503184699
Witness (1985),0.9996122496882518
Local Hero (1983),0.999612010851613
Joe's Apartment (1996),0.9996116788465689
My Favorite Year (1982),0.9996113758018225
Rushmore (1998),0.9996113753230459
Above the Rim (1994),0.9996106758506964
"Fan, The (1996)",0.9996106315329533
"Underneath, The (1995)",0.9996101170500988
"Little Mermaid, The (1989)",0.999610010523873
Fly Away Home (1996),0.99960997996236
"Fox and the Hound, The (1981)",0.9996099229958468
Michael (1996),0.9996098783747385
Harriet the Spy (1996),0.9996094032950669
"Hunted, The (1995)",0.9996092682935679
"War Room, The (1993)",0.9996083299049481
Gigi (1958),0.9996081182961974
Liar Liar (1997),0.9996078942507446
Live Nude Girls (1995),0.9996076217126807
"Omen, The (1976)",0.9996075095600983
Homeward Bound: The Incredible Journey (1993),0.9996074831494065
Touch of Evil (1958),0.9996073884183112
Charade (1963),0.9996070541451471
Indiana Jones and the Temple of Doom (1984),0.9996069938923904
"Return of the Pink Panther, The (1974)",0.9996066536094805
Bananas (1971),0.9996062399977386
All Dogs Go to Heaven 2 (1996),0.9996056802280653
Under Siege (1992),0.9996052758706403
Cape Fear (1991),0.9996051430082229
Solo (1996),0.9996051120800492
Conan the Barbarian (1982),0.9996050265866893
My Left Foot (1989),0.9996049527012335
Patton (1970),0.9996033355256958
"Day the Earth Stood Still, The (1951)",0.999602648242397
Being John Malkovich (1999),0.9996024349063085
Jason's Lyric (1994),0.9996024295320957
Jack (1996),0.9996012077325945
Private Benjamin (1980),0.999601037028599
"Transformers: The Movie, The (1986)",0.9996007764639344
G.I. Jane (1997),0.9996004888350712
"Parent Trap, The (1961)",0.9995999660019085
Little Big League (1994),0.9995995687330391
Delicatessen (1991),0.9995991534439667
Old Yeller (1957),0.9995990663305975
Bad Company (1995),0.9995988934792224
Rocky (1976),0.9995986952337127
"Exorcist, The (1973)",0.9995983568738022
Dune (1984),0.9995981561850678
Bedknobs and Broomsticks (1971),0.9995978807656353
"People vs. Larry Flynt, The (1996)",0.9995976310038747
North (1994),0.9995974079222573
"South Park: Bigger, Longer and Uncut (1999)",0.9995973674803098
Back to the Future Part II (1989),0.9995972698260518
Austin Powers: The Spy Who Shagged Me (1999),0.9995970935920312
Mr. Smith Goes to Washington (1939),0.9995969802493271
"Wedding Singer, The (1998)",0.9995969047521494
Candyman: Farewell to the Flesh (1995),0.9995966687311536
Akira (1988),0.9995963924527469
12 Angry Men (1957),0.9995963004562222
"Game, The (1997)",0.999596185327665
Spy Hard (1996),0.9995953011587376
Cops and Robbersons (1994),0.9995947758172838
"Rocky Horror Picture Show, The (1975)",0.9995946063773277
Sophie's Choice (1982),0.9995933937168051
Edward Scissorhands (1990),0.9995924842346672
Blink (1994),0.9995923979898182
Dark City (1998),0.9995923144542688
"Killing Fields, The (1984)",0.9995921903900796
"Glass Shield, The (1994)",0.9995921032351389
Notorious (1946),0.9995919780501966
Tales from the Crypt Presents: Bordello of Blood (1996),0.9995917418195212
Fear (1996),0.9995917376478411
"Scout, The (1994)",0.9995915154686066
"Streetcar Named Desire, A (1951)",0.9995910703513593
Gandhi (1982),0.9995904372022452
Picture Bride (1995),0.9995898457649828
Bushwhacked (1995),0.9995893475730717
Rebecca (1940),0.9995892670275802
His Girl Friday (1940),0.99958926318634
Conspiracy Theory (1997),0.9995881947676637
Pink Floyd - The Wall (1982),0.9995880352975447
"Substitute, The (1996)",0.9995875608555346
Arsenic and Old Lace (1944),0.9995859997022699
It Happened One Night (1934),0.9995857354423886
"Truman Show, The (1998)",0.9995850817471529
Beetlejuice (1988),0.9995849814221834
Wag the Dog (1997),0.9995848385994955
Angels in the Outfield (1994),0.9995845650514128
"American Werewolf in London, An (1981)",0.9995840987051902
Back to the Future Part III (1990),0.9995838931113012
"Blair Witch Project, The (1999)",0.9995838284456495
"Manchurian Candidate, The (1962)",0.9995836891518496
On Golden Pond (1981),0.9995836701481111
Big Night (1996),0.9995836356572477
"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",0.9995818914947059
Daylight (1996),0.9995805833099899
Batman & Robin (1997),0.9995803376088168
Young Guns (1988),0.9995802690363802
Carrie (1976),0.9995801992050543
Escape to Witch Mountain (1975),0.999579964709982
Lethal Weapon (1987),0.9995797348938813
Mrs. Winterbourne (1996),0.9995794506366653
Duck Soup (1933),0.9995787235540319
Sleepers (1996),0.9995786051954912
Life with Mikey (1993),0.9995770658206967
"Celluloid Closet, The (1995)",0.9995770043374197
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0.9995767203066391
Cemetery Man (Dellamorte Dellamore) (1994),0.9995766144017243
"Saint, The (1997)",0.9995765844741985
Oliver & Company (1988),0.9995762780859437
Father of the Bride (1950),0.9995758997137499
Man of the House (1995),0.9995758464988931
My Best Friend's Wedding (1997),0.9995749488042046
Alien: Resurrection (1997),0.9995741103233048
"Apartment, The (1960)",0.9995729677810578
Cinema Paradiso (1988),0.9995723201945111
Angus (1995),0.9995722045506401
"Tie That Binds, The (1995)",0.9995717317939263
Lightning Jack (1994),0.9995714708798806
"Matrix, The (1999)",0.9995713958131859
New Jersey Drive (1995),0.9995707975244525
All About Eve (1950),0.9995695283538268
Suture (1993),0.9995685501994668
"Breakfast Club, The (1985)",0.99956836519927
Raging Bull (1980),0.9995681509711053
"Room with a View, A (1986)",0.9995670863806204
To Catch a Thief (1955),0.9995663748027529
Drop Dead Fred (1991),0.9995659558803967
Pete's Dragon (1977),0.9995658531814374
Sabrina (1954),0.9995656549684859
"Devil's Advocate, The (1997)",0.9995644796847376
Robin Hood: Prince of Thieves (1991),0.9995643607028266
She's the One (1996),0.9995638835513512
Love & Human Remains (1993),0.9995637598718842
Ben-Hur (1959),0.9995637418504449
Being There (1979),0.9995636929069273
Cold Comfort Farm (1995),0.9995635140944146
"Wrong Trousers, The (1993)",0.9995632497255417
Beavis and Butt-head Do America (1996),0.9995629254619378
Manhattan (1979),0.9995624931466809
Chain Reaction (1996),0.9995617640404103
Romy and Michele's High School Reunion (1997),0.9995616558024878
Made in America (1993),0.9995613487626418
"Right Stuff, The (1983)",0.9995607393545168
American Beauty (1999),0.9995606646069709
"Birds, The (1963)",0.9995587632422526
Halloween: The Curse of Michael Myers (1995),0.9995579876276744
What Happened Was... (1994),0.9995578411332421
"Nightmare on Elm Street, A (1984)",0.999557756379191
Cool Runnings (1993),0.9995575670943654
Fried Green Tomatoes (1991),0.9995574978528078
Mrs. Parker and the Vicious Circle (1994),0.9995571989636858
Weekend at Bernie's (1989),0.9995571486261582
"Sex, Lies, and Videotape (1989)",0.9995569161251858
Matilda (1996),0.999555928390623
"Adventures of Robin Hood, The (1938)",0.9995558027703338
Cool Hand Luke (1967),0.9995553107752687
Supercop (1992),0.9995550042488851
Striking Distance (1993),0.9995547915728352
Last Man Standing (1996),0.9995544805398001
Good Will Hunting (1997),0.9995540147258327
Dead Man (1995),0.9995536117035485
Little Buddha (1993),0.9995525168354679
Romper Stomper (1992),0.9995524397065779
"Bridge on the River Kwai, The (1957)",0.9995523268444205
"Relic, The (1997)",0.9995520688553086
Chasing Amy (1997),0.9995513979898868
Roman Holiday (1953),0.99955050104218
Nikita (La Femme Nikita) (1990),0.9995497923487983
"Very Brady Sequel, A (1996)",0.9995489743940768
Shakespeare in Love (1998),0.9995486529974438
Victor/Victoria (1982),0.9995481072124636
"Time to Kill, A (1996)",0.9995478977443311
As Good As It Gets (1997),0.9995467872496739
Days of Thunder (1990),0.9995466898174278
Secrets & Lies (1996),0.9995462100333031
Harold and Maude (1971),0.9995430685542077
Reckless (1995),0.9995428488742993
Lawrence of Arabia (1962),0.9995425654961666
Sneakers (1992),0.9995423646605651
My Family (1995),0.9995420586955502
Miami Rhapsody (1995),0.9995417339999002
Jefferson in Paris (1995),0.999541299530676
Bonnie and Clyde (1967),0.9995407117028241
"Sting, The (1973)",0.9995399652526936
Star Wars: Episode I - The Phantom Menace (1999),0.9995398523760888
Air Force One (1997),0.9995396834548929
Thinner (1996),0.9995394543497695
Romeo Is Bleeding (1993),0.9995383766678031
Terminal Velocity (1994),0.9995368478159409
Grosse Pointe Blank (1997),0.9995368358736271
To Kill a Mockingbird (1962),0.9995358150534257
Geronimo: An American Legend (1993),0.9995344746913256
"Deer Hunter, The (1978)",0.9995335330337975
Blue Chips (1994),0.9995329723124907
"House of the Spirits, The (1993)",0.9995328047189145
"Cure, The (1995)",0.9995323012706606
Star Trek III: The Search for Spock (1984),0.9995317167774465
Bringing Up Baby (1938),0.9995311178428407
Gattaca (1997),0.9995310389405729
Jupiter's Wife (1994),0.999529773782131
Boogie Nights (1997),0.9995282663056961
"Browning Version, The (1994)",0.9995267810750557
Con Air (1997),0.9995265547031598
"Full Monty, The (1997)",0.9995263019189761
"American in Paris, An (1951)",0.9995261800009789
Roommates (1995),0.9995260896457623
Sgt. Bilko (1996),0.9995228363015389
Field of Dreams (1989),0.9995226426588012
"Little Rascals, The (1994)",0.9995220762610612
"20,000 Leagues Under the Sea (1954)",0.9995200477876388
Operation Dumbo Drop (1995),0.9995191640182667
Sling Blade (1996),0.9995191085869034
Star Trek V: The Final Frontier (1989),0.9995175175313813
Evil Dead II (Dead By Dawn) (1987),0.9995173615962387
"Long Kiss Goodnight, The (1996)",0.999515592176162
Glory (1989),0.9995155161163427
Surviving the Game (1994),0.9995140180176878
"War, The (1994)",0.9995134653375651
Bram Stoker's Dracula (1992),0.9995130418210485
Flesh and Bone (1993),0.99951302195873
To Live (Huozhe) (1994),0.9995127531546631
Blue Sky (1994),0.999512646601619
"Big Lebowski, The (1998)",0.9995116675374505
"Hunt for Red October, The (1990)",0.9995106588175903
8 Seconds (1994),0.9995097413991709
"Good, The Bad and The Ugly, The (1966)",0.9995096645419803
Mulholland Falls (1996),0.9995092698330609
"Ghost and the Darkness, The (1996)",0.9995090374369384
Armageddon (1998),0.9995088478724745
Highlander (1986),0.9995079580294789
Heathers (1989),0.999506599480794
"Doors, The (1991)",0.9995052732781919
Castle Freak (1995),0.9995048675160048
"Last of the Mohicans, The (1992)",0.9995048580758914
"Perez Family, The (1995)",0.9995040664511528
Little Odessa (1994),0.9995037186786221
There's Something About Mary (1998),0.9995022912275439
"Boat, The (Das Boot) (1981)",0.9995021891337694
That Thing You Do! (1996),0.9995015601937505
Faster Pussycat! Kill! Kill! (1965),0.9995010217560407
Alice in Wonderland (1951),0.999499996123681
Ruby in Paradise (1993),0.9994969747622696
Dead Poets Society (1989),0.999496684153792
Strictly Ballroom (1992),0.9994943064285821
Scream (1996),0.9994937120510201
"Stars Fell on Henrietta, The (1995)",0.9994934548940068
Some Folks Call It a Sling Blade (1993),0.9994932916797491
"Philadelphia Story, The (1940)",0.9994898817184916
Even Cowgirls Get the Blues (1993),0.9994875228246104
My Crazy Life (Mi vida loca) (1993),0.9994865224100267
One Fine Day (1996),0.9994864313499613
Saving Private Ryan (1998),0.9994863171386633
Fear of a Black Hat (1993),0.9994855308784962
Multiplicity (1996),0.999485236519531
Dumbo (1941),0.9994849558505088
Sliver (1993),0.9994847784781195
"First Wives Club, The (1996)",0.9994811761485302
Striptease (1996),0.999481094554102
Star Trek: The Motion Picture (1979),0.9994802250848993
Panther (1995),0.9994800176435927
Batman Returns (1992),0.9994786908672586
Chinatown (1974),0.9994750124284657
Strawberry and Chocolate (Fresa y chocolate) (1993),0.9994745867107145
Cinderella (1950),0.9994735596125329
Ladybird Ladybird (1994),0.9994734838381152
"Close Shave, A (1995)",0.9994732893725777
"Island of Dr. Moreau, The (1996)",0.9994732081431251
Contact (1997),0.9994729880263927
Sleeper (1973),0.9994726179035321
Naked (1993),0.9994702942809087
Pie in the Sky (1995),0.9994697996492974
"Air Up There, The (1994)",0.9994697924654193
"Pagemaster, The (1994)",0.9994696871961536
Unforgiven (1992),0.9994694011600874
Grease (1978),0.9994677639727885
Heaven & Earth (1993),0.9994666132634595
Boys Life (1995),0.9994663503087571
M*A*S*H (1970),0.9994657572270133
